x, y, value
104.678, 47.5483, 1
575.611, 316.559, 0
394.661, 151.501, 1
57.1353, 202.997, 1
613.202, 332.468, 0
552.693, 143.549, 1
382.743, 151.348, 1
470.078, 185.322, 1
100.981, 136.845, 1
538.996, 160.436, 1
75.6549, 56.1978, 1
492.967, 315.9, 0
501.361, 168.054, 1
112.634, 217.285, 1
161.062, 219.39, 1
66.7765, 193.531, 1
206.227, 165.639, 1
316.962, 191.345, 1
594.373, 164.485, 1
196.231, 193.39, 1
237.589, 200.396, 1
556.935, 174.235, 1
345.076, 183.333, 1
233.576, 220.291, 1
72.6865, 122.596, 1
96.8573, 212.523, 1
65.7047, 95.5471, 1
565.62, 146.614, 1
142.299, 157.734, 1
649.224, 164.688, 1
215.716, 203.849, 1
271.354, 222.451, 1
413.044, 175.683, 1
587.089, 175.536, 1
363.213, 131.473, 1
85.3127, 181.285, 1
421.162, 318.677, 0
279.13, 187.446, 1
524.136, 188.423, 1
645.489, 351.636, 0
265.347, 175.062, 1
169.008, 139.157, 1
481.746, 161.186, 1
58.7885, 85.8232, 1
130.935, 190.082, 1
228.582, 209.127, 1
591.426, 237.007, 1
530.294, 75.4638, 1
480.807, 139.961, 1
103.401, 120.679, 1
353.231, 166.739, 1
130.259, 178.298, 1
96.0716, 201.432, 1
390.583, 228.773, 1
577.677, 159.072, 1
230.294, 189.921, 1
467.677, 152.012, 1
128.146, 218.943, 1
518.978, 65.1909, 1
297.305, 174.811, 1
287.59, 89.7476, 1
73.3078, 202.276, 1
514.962, 154.655, 1
613.151, 333.526, 0
63.9307, 120.539, 1
543.853, 70.4251, 1
312.527, 158.514, 1
359.596, 158.041, 1
230.33, 163.626, 1
606.694, 237.789, 1
149.545, 124.595, 1
415.789, 229.882, 1
445.647, 174.01, 1
455.496, 284.137, 0
424.317, 230.235, 1
568.314, 74.2643, 1
477.034, 84.1954, 1
350.552, 226.845, 1
393.953, 311.633, 0
61.0976, 150.048, 1
334.6, 191.838, 1
249.447, 221.451, 1
600.382, 183.036, 1
144.615, 109.813, 1
296.303, 160.851, 1
184.943, 142.993, 1
553.202, 186.95, 1
430.648, 97.7875, 1
420.849, 319.499, 0
57.4469, 104.719, 1
456.911, 180.376, 1
300.863, 188.864, 1
254.367, 203.788, 1
248.148, 143.921, 1
297.338, 213.721, 1
187.046, 219.063, 1
270.896, 154.355, 1
306.952, 259.847, 1
203.74, 219.005, 1
603.932, 326.601, 0
313.831, 148.711, 1
509.811, 233.584, 1
649.541, 349.756, 0
144.487, 136.39, 1
454.065, 231.544, 1
233.576, 220.296, 1
423.52, 152.402, 1
519.915, 163.26, 1
499.951, 321.637, 0
640.372, 343.363, 0
544.805, 83.1236, 1
83.0583, 81.8588, 1
497.961, 290.329, 0
493.365, 321.961, 0
307.162, 173.791, 1
270.867, 154.35, 1
534.739, 297.233, 0
612.429, 180.727, 1
303.603, 89.879, 1
313.841, 148.706, 1
493.889, 152.423, 1
397.666, 316.774, 0
407.173, 184.002, 1
478.805, 210.527, 1
417.032, 324.667, 1
549.784, 85.0319, 1
363.391, 134.531, 1
525.325, 234.496, 1
415.662, 163.158, 1
217.414, 181.921, 1
270.881, 154.365, 1
402.155, 323.931, 0
390.69, 301.816, 0
558.991, 235.661, 1
641.411, 239.101, 1
484.759, 232.891, 1
396.007, 180.518, 1
242.181, 156.505, 1
94.4726, 190.759, 1
492.243, 316.247, 0
492.399, 90.5744, 1
456.044, 84.555, 1
551.493, 321.34, 0
160, 153.288, 1
336.886, 134.784, 1
332.406, 159.497, 1
492.488, 309.936, 0
266.273, 235.372, 1
641.373, 182.613, 1
434.118, 177.822, 1
424.607, 183.6, 1
385.149, 310.009, 1
563.32, 301.314, 0
542.563, 235.581, 1
331.474, 291.601, 0
119.86, 144.111, 1
134.288, 145.948, 1
490.875, 298.086, 0
362.39, 276.372, 1
308.368, 260.312, 1
175.388, 180.07, 1
372.928, 227.98, 1
86.7123, 204.355, 1
294.838, 305.212, 1
111.553, 135.966, 1
359.949, 265.201, 0
510.126, 233.595, 1
126.922, 156.509, 1
413.267, 329.154, 0
397.207, 318.248, 0
442.596, 231.034, 1
164.484, 197.708, 1
449.722, 302.173, 0
56.2836, 132.169, 1
475.443, 232.053, 1
332.375, 159.499, 1
292.929, 252.83, 0
607.645, 160.645, 1
397.038, 317.756, 1
270.867, 154.35, 1
322.527, 291.638, 1
372.157, 152.713, 1
305.068, 225.014, 1
331.477, 291.607, 0
562.766, 130.027, 1
37.0247, 91.4386, 1
204.477, 219.343, 1
33.5637, 215.765, 1
468.832, 172.416, 1
38.8475, 72.5694, 1
42.4492, 179.233, 1
40.1467, 166.087, 0
25.6171, 164.705, 1
35.4316, 146.416, 1
38.8598, 72.5872, 1
102.989, 121.256, 1
565.759, 389.041, 0
35.992, 216.427, 1
180.904, 201.503, 1
40.4836, 166.01, 1
634.458, 168.032, 1
555.789, 355.436, 1
38.8388, 72.5733, 1
649.22, 164.654, 1
455.876, 360.69, 0
555.973, 390.403, 0
43.4625, 198.792, 1
21.521, 180.244, 1
49.3378, 155.977, 1
641.055, 345.057, 1
608.902, 345, 1
639.095, 349.569, 1
629.4, 363.696, 0
384.294, 202.115, 1
40.2066, 71.8317, 1
10.6686, 165.234, 1
16.6767, 215.197, 1
22.6243, 214.067, 1
640.862, 136.185, 0
14.9034, 90.69, 1
47.4605, 215.307, 1
548.859, 334.752, 1
20.937, 53.2789, 1
646.395, 323.106, 0
51.3431, 113.984, 1
512.325, 372.681, 0
630.388, 347.498, 1
10.6752, 165.244, 1
29.555, 194.963, 1
20.161, 65.6668, 1
394.939, 192.523, 1
107.155, 204.145, 1
638.192, 150.973, 0
618.964, 344.017, 1
264.466, 210.358, 1
641.074, 142.306, 0
331.538, 296.698, 1
14.8994, 90.697, 1
220.706, 320.162, 0
231.103, 294.608, 1
46.1649, 100.202, 1
160.641, 152.211, 1
374.863, 171.925, 1
27.2477, 115.618, 1
176.158, 327.066, 1
14.9585, 90.6713, 1
47.1215, 89.2946, 1
6.63428, 190.186, 0
535.857, 351.591, 1
