x, y, value
354.164, 143.163, 1
333.664, 186.529, 1
289.543, 174.283, 1
340.728, 141.192, 1
462.637, 128.39, 1
527.562, 159.916, 1
397.039, 149.479, 1
-13.0587, 89.7246, 1
282.786, 159.066, 1
352.999, 180.014, 1
242.326, 214.14, 1
407.684, 158.387, 1
301.741, 191.397, 1
118.745, 156.015, 1
278.237, 173.586, 1
2.07284, 54.6705, 1
449.655, 170.738, 1
433.952, 165.339, 1
117.041, 210.501, 1
13.9975, 183.257, 1
528.071, 172.47, 1
16.2808, 210.673, 1
67.747, 198.758, 1
448.466, 166.027, 1
241.037, 196.074, 1
117.039, 210.506, 1
371.615, 183.561, 1
397.001, 168.265, 1
206.904, 182.474, 1
290.561, 142.148, 1
108.653, 192.448, 1
101.127, 158.108, 1
2.77536, 111.34, 1
0.595261, 68.4806, 1
434.482, 156.397, 1
1.10836, 141.379, 1
16.3071, 210.666, 1
-13.0558, 89.7164, 1
71.0809, 178.139, 1
-2.83435, 158.555, 1
421.756, 162.042, 1
118.739, 156.039, 1
174.057, 181.754, 1
467.431, 161.081, 1
496.377, 161.976, 1
447.391, 128.946, 1
209.185, 198.183, 1
47.9349, 180.545, 1
145.042, 180.635, 1
526.143, 142.203, 1
410.996, 179.612, 1
97.5726, 178.95, 1
48.953, 204.89, 1
409.45, 170.802, 1
118.842, 190.655, 1
478.312, 154.039, 1
-6.09447, 137.369, 1
492.359, 135.269, 1
250.182, 181.085, 1
474.508, 134.58, 1
424.986, 172.119, 1
140.631, 142.697, 1
167.224, 177.795, 1
203.134, 168.541, 1
608.406, 274.921, 0
63.2819, 167.422, 1
363.62, 183.483, 1
21.4667, 169.776, 1
140.993, 164.922, 1
374.809, 156.729, 1
410.439, 126.532, 1
127.6, 142.672, 1
2.77773, 111.351, 1
-2.81935, 158.513, 1
374.795, 156.71, 1
373.507, 144.372, 1
394.93, 181.617, 1
40.3643, 193.641, 1
475.403, 134.909, 1
494.664, 161.811, 1
308.867, 153.57, 1
363.228, 127.501, 1
352.997, 180.016, 1
-0.0577927, 91.4474, 1
513.788, 137.116, 1
97.5931, 178.947, 1
119.251, 176.896, 1
380.741, 124.278, 1
431.143, 128.189, 1
48.9499, 204.902, 1
22.6646, 193.724, 1
248.956, 165.028, 1
77.5152, 129.249, 1
340.731, 141.19, 1
167.257, 177.739, 1
20.436, 153.765, 1
67.988, 144.019, 1
301.74, 191.394, 1
150.264, 211.282, 1
271.951, 215.211, 1
-6.15681, 172.467, 1
558.592, 271.114, 0
195.685, 198.366, 1
60.5439, 157.306, 1
6.59173, 172.461, 1
345.35, 87.6249, 1
464.038, 147.302, 1
52.6243, 160.269, 1
329.572, 140.926, 1
3.56221, 34.8919, 1
312.966, 140.651, 1
462.2, 131.569, 1
301.141, 140.608, 1
386.247, 172.549, 1
0.197399, 128.58, 1
450.504, 148.157, 1
582.496, 274.472, 0
415.511, 155.73, 1
16.2794, 210.674, 1
71.027, 211.846, 1
118.741, 156.031, 1
236.161, 180.85, 1
501.57, 151.296, 1
108.563, 184.567, 1
153.16, 191.174, 1
467.451, 161.065, 1
257.722, 172.336, 1
150.264, 211.28, 1
-1.80128, 205.956, 1
474.506, 134.58, 1
48.4972, 149.083, 1
129.279, 195.279, 1
189.704, 212.577, 1
331.027, 164.304, 1
494.668, 161.817, 1
281.675, 121.033, 1
512.773, 288.389, 0
196.878, 177.524, 1
436.752, 175.057, 1
182.225, 165.385, 1
77.5182, 129.239, 1
396.933, 149.485, 1
37.3235, 182.689, 1
144.07, 200.077, 1
499.906, 219.601, 1
444.994, 66.2328, 1
396.422, 129.24, 1
2.79186, 111.429, 1
271.667, 156.046, 1
36.1057, 170.293, 1
-3.05951, 194.323, 1
485.818, 146.559, 1
144.995, 180.619, 1
383.275, 140.852, 1
33.4147, 211.762, 1
434.655, 55.7041, 1
215.197, 164.731, 1
208.042, 78.86, 1
428.209, 142.99, 1
457.09, 61.6968, 1
230.488, 148.259, 1
278.138, 147.438, 1
144.22, 154.038, 1
511.865, 219.915, 1
55.4319, 108.46, 1
330.734, 216.561, 1
362.337, 162.176, 1
566.287, 265.507, 0
480.119, 65.5533, 1
394.703, 74.839, 1
271.948, 215.212, 1
504.326, 275.299, 0
250.154, 181.089, 1
166.822, 212.154, 1
507.437, 168.63, 1
52.6387, 98.396, 1
213.893, 150.556, 1
94.8193, 133.089, 1
464.088, 173.321, 1
349.331, 88.3667, 1
490.966, 276.457, 0
373.389, 167.831, 1
218.928, 178.632, 1
171.049, 194.211, 1
164.918, 134.493, 1
215.482, 203.311, 1
100.085, 210.876, 1
187.71, 144.574, 1
382.308, 250.846, 0
117.04, 210.508, 1
231.936, 138.796, 1
425.681, 218.274, 1
49.811, 124.95, 1
373.122, 217.543, 1
150.265, 211.284, 1
