x, y, value
459.618, 71.1321, 1
422.194, 67.0745, 1
125.486, 149.875, 1
306.188, 122.997, 1
301.349, 147.64, 1
620.159, 265.109, 0
254.453, 227.408, 1
604.779, 156.96, 1
402.684, 160.837, 1
393.753, 167.437, 1
475.522, 277.123, 0
512.108, 213.728, 1
430.24, 270.139, 0
82.869, 142.59, 1
98.0794, 143.064, 1
608.969, 264.13, 0
468.7, 264.357, 0
383.33, 245.457, 0
142.706, 176.276, 1
343.225, 214.417, 1
51.347, 204.92, 1
408.592, 268.75, 0
73.7781, 134.618, 1
415.13, 241.377, 0
480.471, 213.309, 1
90.886, 154.373, 1
505.156, 274.495, 0
481.212, 276.925, 0
406.389, 214.2, 1
132.191, 194.541, 1
591.05, 275.914, 0
15.9593, 132.716, 1
454.549, 213.24, 1
301.314, 147.645, 1
355.48, 238.332, 0
571.194, 136.471, 1
481.063, 277.146, 0
239.348, 146.09, 1
430.323, 270.263, 0
340.638, 139.227, 1
276.023, 214.89, 1
430.236, 270.158, 0
522.482, 115.527, 0
-7.78343, 91.0933, 1
173.567, 214.386, 0
-4.90264, 217.973, 1
436.502, 154.172, 1
-6.89176, 71.4623, 1
3.48401, 181.093, 1
0.749237, 168.036, 1
-6.88266, 71.4784, 1
64.1008, 120.083, 1
-2.05371, 218.694, 1
149.12, 197.565, 1
1.05869, 167.933, 0
597.394, 142.629, 0
-6.89958, 71.4662, 1
588.948, 310.576, 0
5.8896, 201.265, 1
9.27014, 157.443, 1
354.4, 188.062, 0
-5.24042, 70.944, 1
10.7892, 217.612, 1
611.637, 293.21, 0
7.90392, 115.103, 1
602.809, 312.567, 0
-10.1901, 204.904, 1
364.935, 178.17, 0
72.8758, 203.584, 1
601.442, 125.71, 0
234.397, 202.197, 0
420.936, 265.469, 0
327.393, 279.688, 0
386.667, 268.904, 0
2.4532, 101.003, 0
126.078, 148.73, 1
343.922, 158.882, 0
331.989, 280.802, 0
3.13519, 89.5875, 1
560.362, 299.206, 0
524.082, 111.211, 1
6.65144, 79.0693, 1
236.591, 183.44, 1
597.123, 142.741, 1
222.592, 179.394, 1
582.398, 311.015, 0
390.416, 136.745, 1
353.483, 188.486, 1
597.788, 311.521, 1
451.111, 320.55, 0
579.691, 336.419, 0
52.6248, 119.712, 1
152.999, 183.893, 1
618.009, 317.855, 0
183.086, 168.847, 0
567.643, 316.894, 0
137.865, 125.251, 1
579.654, 326.39, 0
612.597, 339.801, 0
584.587, 311.969, 0
