x, y, value
411.689, 224.477, 1
543.243, 280.95, 0
32.1744, 180.869, 1
247.305, 223.246, 0
611.092, 277.163, 0
380.095, 223.672, 1
312.496, 223.654, 1
19.9124, 199.252, 1
364.345, 223.476, 1
204.336, 154.446, 1
462.855, 151.438, 1
140.504, 150.439, 1
244.466, 147.504, 1
178.35, 222.766, 1
414.889, 134.136, 0
66.1596, 220.914, 0
338.659, 165.397, 0
39.8129, 202.425, 0
485.997, 158.122, 0
258.362, 196.661, 0
269.088, 187.013, 0
488.197, 146.454, 0
133.701, 209.373, 0
615.604, 273.312, 0
540.552, 277.922, 0
14.103, 150.709, 0
247.779, 167.132, 0
413.995, 133.894, 0
133.581, 189.857, 1
485.732, 158.228, 0
118.983, 185.331, 1
294.249, 146.664, 0
257.521, 197.04, 0
43.4929, 188.637, 1
77.0014, 173.549, 0
27.4853, 126.352, 1
494.463, 89.3609, 1
414.021, 133.41, 1
492.856, 143.571, 1
496.842, 155.304, 1
497.005, 114.163, 1
498.43, 89.3576, 1
515.67, 171.896, 1
492.853, 143.572, 1
437.839, 166.359, 1
46.0614, 174.171, 0
546.619, 294.138, 0
605.184, 285.581, 0
497.506, 95.6972, 1
605.428, 284.031, 0
500.525, 146.392, 0
57.5791, 173.896, 0
546.065, 288.876, 0
551.654, 289.702, 0
548.142, 287.946, 0
603.715, 283.587, 0
545.284, 288.906, 0
401.604, 69.9971, 1
536.227, 117.64, 0
494.904, 143.724, 0
494.111, 89.3598, 1
494.116, 89.3598, 1
542.823, 148.156, 1
536.231, 117.639, 0
542.309, 162.762, 1
539.936, 123.174, 1
539.881, 123.192, 1
542.816, 148.151, 1
530.397, 153.009, 0
529.554, 169.682, 1
527.534, 125.415, 1
522.847, 288.442, 0
542.032, 176.881, 1
513.611, 156.205, 1
561.341, 143.863, 1
562.594, 156.754, 1
454.72, 137.456, 0
486.971, 285.14, 0
537.934, 117.643, 1
495.724, 89.356, 1
413.319, 132.073, 1
497.259, 89.3587, 1
537.946, 117.643, 0
538.753, 290.499, 0
215.79, 179.343, 0
577.488, 87.2915, 1
573.878, 165.524, 1
575.985, 147.229, 1
542.794, 292.161, 0
546.741, 294.004, 0
332.451, 188.782, 0
603.682, 284.485, 0
603.83, 284.481, 0
533.137, 290.957, 0
545.659, 290.198, 0
522.843, 287.678, 0
538.527, 293.249, 0
79.3016, 158.734, 0
523.488, 287.288, 0
492.46, 89.3485, 1
535.387, 117.575, 1
418.332, 129.44, 1
493.736, 134.76, 1
492.51, 89.3521, 1
589.789, 148.121, 0
539.727, 123.902, 1
590.013, 164.532, 1
589.617, 87.3397, 1
493.483, 296.129, 0
491.72, 302.465, 0
203.269, 189.107, 0
517.229, 106.799, 1
473.625, 319.552, 0
590.226, 126.178, 1
443.223, 295.661, 0
424.52, 66.8806, 1
100.898, 176.856, 1
14.7631, 149.411, 1
536.015, 117.46, 1
493.862, 89.3266, 1
498.054, 89.311, 1
603.601, 145.218, 1
199.577, 174.796, 1
542.656, 148.076, 1
471.316, 318.238, 0
436.874, 306.684, 0
294.951, 146.308, 1
429.082, 295.398, 0
433.509, 314.271, 0
235.686, 118.188, 1
569.29, 167.248, 1
476.185, 306.503, 0
423.086, 299.972, 0
285.944, 284.175, 0
430.025, 296.132, 0
620.381, 310.754, 0
448.419, 182.126, 1
556.768, 224.531, 1
309.28, 92.0105, 1
156.989, 221.269, 0
606.803, 132.442, 1
595.209, 137.767, 0
515.644, 276.93, 0
434.204, 315.723, 0
240.994, 253.392, 0
421.301, 300.576, 0
429.321, 317.542, 0
493.609, 89.0516, 1
535.719, 116.66, 1
539.638, 123.683, 0
443.507, 315.519, 0
556.369, 302.257, 0
610.031, 145.384, 1
428.692, 317.726, 0
551.628, 305.262, 1
473.197, 319.074, 1
300.112, 146.678, 0
389.817, 322.699, 1
413.458, 318.904, 0
195.128, 320.889, 0
395.693, 322.837, 1
377.05, 323.704, 1
378.524, 322.699, 1
254.096, 310.07, 0
407.067, 322.784, 1
376.595, 323.808, 1
538.173, 318.849, 0
567.811, 340.125, 0
436.437, 316.656, 0
204.214, 189.609, 0
205.706, 322.763, 0
407.675, 322.002, 0
188.784, 314.883, 0
269.973, 315.74, 0
395.895, 322.217, 1
192.769, 318.431, 0
488.443, 313.566, 1
432.173, 323.119, 0
394.572, 322.462, 1
510.64, 224.457, 1
390.373, 322.714, 1
476.196, 306.604, 1
