x, y, value
341.25, 198.664, 1
414.367, 78.6151, 1
229.111, 121.818, 1
393.481, 221.565, 1
279.57, 151.32, 1
68.7606, 169.157, 1
131.433, 139.86, 1
607.055, 273.291, 0
419.162, 222.158, 1
486.664, 224.19, 1
358.658, 220.675, 1
260.46, 169.084, 1
96.3235, 141.745, 1
326.961, 74.1282, 1
2.54047, 136.232, 1
206.338, 121.249, 1
195.867, 145.94, 1
167.85, 227.049, 0
484.99, 172.86, 1
297.385, 165.951, 1
288.384, 172.471, 1
403.445, 222.311, 1
542.115, 275.796, 0
20.4698, 167.425, 1
237.661, 216.565, 0
611.54, 274.323, 0
372.047, 220.791, 1
305.633, 219.012, 1
7.14572, 185.437, 1
357.444, 220.173, 1
195.823, 145.945, 1
454.295, 151.413, 1
131.419, 139.848, 1
236.411, 140.259, 1
167.129, 214.287, 1
408.31, 132.947, 0
53.5927, 209.075, 0
330.491, 161.695, 0
27.5865, 189.147, 0
477.313, 158.928, 0
248.723, 190.321, 0
259.529, 180.858, 0
479.725, 147.606, 0
122.467, 199.4, 0
625.118, 274.697, 0
547.237, 285.211, 0
3.1886, 135.159, 0
239.211, 159.84, 0
407.445, 132.737, 0
122.718, 179.488, 1
477.053, 159.03, 0
108.279, 174.488, 1
286.669, 141.178, 0
247.903, 190.657, 0
31.5134, 175.477, 1
66.5596, 161.322, 0
17.3902, 110.772, 1
488.373, 89.8078, 1
407.473, 132.366, 1
484.394, 145.397, 1
488.317, 156.462, 1
489.255, 118.606, 1
492.342, 89.8071, 1
505.891, 173.563, 1
484.392, 145.398, 1
429.251, 165.687, 1
35.1652, 161.031, 0
535.921, 284.196, 0
591.474, 278.121, 0
490.748, 97.2368, 1
589.589, 276.774, 0
492.139, 147.804, 0
46.9612, 161.013, 0
532.004, 279.336, 0
541.212, 280.361, 0
533.755, 278.653, 0
589.374, 276.466, 0
531.721, 279.431, 0
396.512, 67.8403, 1
528.736, 120.418, 0
486.441, 145.477, 0
488.069, 89.8031, 1
488.075, 89.8032, 1
533.867, 150.74, 1
528.741, 120.418, 0
532.639, 165.451, 1
531.935, 125.736, 1
531.884, 125.754, 1
533.858, 150.734, 1
521.284, 155.224, 0
519.7, 171.832, 1
519.458, 127.834, 1
500.365, 279.724, 0
531.581, 179.385, 1
504.715, 157.959, 1
552.321, 147.197, 1
552.847, 160.054, 1
446.74, 137.156, 0
477.969, 282.927, 0
530.467, 120.41, 1
489.664, 89.784, 1
406.684, 131.29, 1
491.2, 89.8098, 1
530.477, 120.409, 0
529.078, 279.803, 0
206.31, 171.476, 0
569.874, 91.7143, 1
563.511, 168.997, 1
566.387, 150.913, 1
532.094, 281.551, 0
535.918, 284.086, 0
323.549, 184.644, 0
590.66, 277.303, 0
590.645, 277.288, 0
522.836, 278.927, 0
532.133, 280.136, 0
500.967, 279.427, 0
528.356, 281.814, 0
69.0534, 145.807, 0
501.313, 279.413, 0
486.374, 89.8026, 1
527.949, 120.385, 1
411.052, 129.495, 1
485.52, 138.688, 1
486.419, 89.803, 1
580.213, 152.209, 0
531.714, 126.471, 1
579.822, 168.435, 1
582.042, 91.7683, 1
486.801, 290.238, 0
486.692, 293.784, 0
192.144, 180.49, 0
510.63, 108.701, 1
467.874, 297.026, 0
581.462, 130.718, 1
446.334, 287.184, 0
419.255, 65.4123, 1
90.2928, 165.562, 0
3.88397, 133.836, 1
528.529, 120.306, 1
487.823, 89.7847, 1
492.02, 89.7915, 1
593.861, 150.189, 1
188.833, 166.05, 1
533.681, 150.66, 1
467.97, 297.114, 0
435.58, 296.584, 0
287.403, 140.783, 1
431.941, 286.387, 0
421.527, 297.752, 0
228.977, 110.018, 1
558.62, 170.469, 1
481.283, 291.763, 0
424.863, 290.114, 0
312.723, 272.245, 0
432.906, 287.108, 0
586.278, 298.933, 0
439.362, 181.632, 1
546.322, 226.218, 1
304.17, 85.8719, 1
145.69, 212.06, 0
597.353, 137.567, 1
585.791, 142.339, 0
495.208, 277.55, 0
417.784, 294.751, 0
240.855, 247.939, 0
422.68, 290.857, 0
402.353, 294.84, 0
487.523, 89.7414, 1
528.291, 119.995, 1
531.632, 126.27, 0
417.485, 290.136, 0
539.569, 288.135, 0
600.083, 150.543, 1
402.664, 294.919, 0
530.017, 290.51, 0
462.226, 297.108, 0
292.528, 141.275, 0
393.701, 296.537, 1
395.147, 292.951, 0
272.168, 298.991, 0
392.263, 295.197, 1
376.566, 291.755, 0
389.521, 296.761, 0
303.135, 287.27, 0
393.862, 291.639, 0
376.671, 291.584, 0
503.186, 299.799, 0
596.754, 315.904, 0
418.597, 291.309, 0
193.175, 181.072, 0
271.549, 298.893, 0
393.859, 291.602, 0
263.451, 298.573, 0
316.188, 292.939, 0
395.714, 290.688, 0
272.232, 298.57, 0
488.642, 294.596, 1
399.411, 295.626, 0
395.347, 292.449, 1
501.468, 224.855, 0
393.534, 296.601, 0
481.225, 291.796, 1
