x, y, value
48.3091, 230.726, 1
600.651, 168.365, 1
612.469, 329.456, 0
584.945, 318.594, 1
488.89, 149.288, 1
360.849, 302.69, 0
558.694, 306.047, 0
575.856, 127.404, 1
530.951, 100.077, 1
450.877, 137.079, 1
532.458, 100.136, 1
575.863, 127.405, 1
444.311, 332.27, 1
-4.41969, 180.314, 1
251.228, 190.747, 0
616.56, 98.2211, 1
612.663, 177.271, 1
615.071, 158.849, 1
-10.5064, 161.268, 0
566.326, 333.686, 0
487.92, 335.008, 0
511.885, 333.556, 0
364.348, 200.696, 0
638.625, 350.516, 0
488.743, 334.148, 0
489.711, 334.198, 0
419.972, 331.294, 0
497.835, 332.182, 0
437.12, 332.434, 1
495.156, 332.924, 0
618.088, 348.412, 0
617.972, 348.411, 0
116.478, 170.951, 1
-4.96157, 219.45, 1
429.555, 332.939, 0
