x, y, value
374.407, 126.789, 1
39.112, 209.608, 1
521.029, 311.546, 0
529.508, 103.643, 1
362.68, 127.318, 1
451.056, 153.386, 1
77.1442, 139.787, 1
632.59, 60.3213, 1
518.248, 121.92, 1
41.9147, 59.2444, 1
412.846, 308.935, 0
481.439, 133.193, 1
96.0214, 218.83, 1
145.217, 217.044, 1
48.3301, 199.203, 1
186.443, 158.11, 1
300.187, 174.206, 1
573.238, 121.25, 1
179.414, 187.251, 1
220.895, 190.593, 1
536.534, 134.122, 1
327.851, 163.672, 1
218.054, 211.228, 1
46.5535, 127.225, 1
79.8221, 215.67, 1
570.313, 293.434, 0
35.1847, 101.664, 1
533.648, 230.991, 0
542.675, 105.466, 1
121.939, 156.536, 1
644.829, 66.8401, 1
624.878, 117.387, 1
199.807, 196.093, 1
256.089, 209.704, 1
394.485, 149.177, 1
566.069, 132.694, 1
340.829, 110.453, 1
65.8598, 185.222, 1
360.806, 318.337, 0
631.182, 331.772, 0
261.987, 173.949, 1
504.483, 151.677, 1
562.923, 331.761, 0
247.157, 162.956, 1
519.697, 317.898, 0
147.251, 134.862, 1
461.62, 128.292, 1
27.8256, 91.9817, 1
113.06, 189.855, 1
628.135, 128.258, 1
212.541, 200.321, 1
574.247, 194.535, 1
501.132, 35.6472, 1
458.306, 106.89, 1
578.824, 306.018, 0
77.1968, 123.37, 1
615.434, 358.16, 0
334.293, 145.388, 1
111.64, 178.048, 1
78.6316, 203.846, 1
373.954, 204.811, 1
556.21, 116.921, 1
212.421, 180.768, 1
447.195, 119.786, 1
111.833, 219.143, 1
489.742, 26.1538, 1
278.816, 159.516, 1
260.276, 73.529, 1
55.4371, 207.258, 1
494.175, 118.609, 1
483.85, 318.249, 0
37.7253, 125.733, 1
514.822, 29.9129, 1
292.601, 142.088, 1
340.029, 135.916, 1
210.51, 155.075, 1
591.103, 193.76, 1
125.257, 121.387, 1
579.188, 298.348, 1
418.253, 202.498, 1
426.359, 144.239, 1
388.218, 254.129, 1
412.121, 202.883, 1
538.879, 32.4731, 1
448.89, 51.2041, 1
336.409, 206.674, 1
321.942, 304.261, 0
37.2398, 155.705, 1
317.722, 173.278, 1
233.888, 211.085, 1
579.368, 139.023, 1
120.309, 105.344, 1
276.953, 145.182, 1
163.653, 138.451, 1
533.185, 147.71, 1
403.544, 68.1248, 1
365.521, 319.22, 0
27.9473, 111.16, 1
437.686, 149.359, 1
283.654, 173.208, 1
237.964, 192.658, 1
228.13, 132.546, 1
281.472, 198.794, 1
171.364, 214.085, 1
250.801, 141.509, 1
248.914, 242.74, 1
188.225, 212.524, 1
527.606, 297.986, 0
293.134, 131.717, 1
621.152, 294.358, 0
497.026, 198.347, 1
575.235, 330.353, 0
121.608, 134.72, 1
559.951, 306.292, 0
444.551, 201.345, 1
218.056, 211.232, 1
402.273, 124.401, 1
499.517, 127.031, 1
370.114, 321.256, 0
526.542, 333.168, 0
515.868, 42.5809, 1
53.1072, 84.8202, 1
603.483, 296.193, 1
563.134, 332.092, 0
423.112, 257.121, 0
371.6, 325.212, 0
288.764, 157.524, 1
250.769, 141.507, 0
455.288, 262.385, 1
613.869, 298.484, 1
591.424, 134.661, 1
277.426, 73.2731, 1
596.464, 297.581, 0
610.812, 353.032, 0
293.144, 131.713, 1
473.391, 118.483, 1
323.99, 313.286, 0
620.898, 277.841, 0
614.742, 280.678, 0
389.693, 158.165, 1
461.969, 177.848, 1
312.748, 324.628, 1
637.028, 118.078, 1
521.012, 44.2076, 1
637.378, 191.833, 0
340.96, 112.649, 1
512.181, 197.974, 1
395.297, 135.954, 1
198.252, 174.042, 1
250.786, 141.521, 1
278.149, 319.637, 1
315.287, 295.659, 1
546.333, 195.894, 1
618.35, 192.163, 1
472.179, 199.908, 1
377.904, 155.914, 1
222.125, 147.153, 1
76.1904, 193.575, 1
411.41, 308.439, 0
464.268, 55.8477, 1
428.811, 52.5422, 1
620.791, 278.043, 0
457.206, 311.922, 0
138.773, 150.13, 1
316.967, 114.191, 1
312.973, 140.416, 1
405.826, 299.589, 0
612.933, 278.141, 0
245.009, 223.526, 1
620.064, 135.137, 1
415.246, 148.988, 1
595.323, 297.719, 0
525.241, 315.071, 0
406.718, 155.815, 1
265.277, 303.243, 1
484.885, 268.419, 0
526.354, 197.612, 1
614.134, 296.035, 0
267.915, 287.174, 1
97.1065, 145.069, 1
112.397, 144.349, 1
396.853, 266.431, 1
288.761, 253.404, 1
249.691, 242.966, 1
156.873, 175.802, 1
357.813, 205.719, 1
69.2247, 208.491, 1
211.293, 300.592, 1
87.7514, 138.326, 1
293.489, 242.647, 1
497.203, 198.339, 1
105.715, 156.363, 1
274.048, 321.424, 1
302.224, 319.077, 0
431.231, 202.009, 1
147.477, 194.638, 1
385.724, 276.754, 1
30.7251, 137.919, 1
459.784, 200.105, 1
312.933, 140.422, 1
247.753, 235.911, 1
585.797, 115.82, 1
286.267, 317.95, 1
610.154, 298.564, 1
637.567, 244.308, 0
250.77, 141.507, 1
247.193, 287.227, 1
352.174, 129.304, 1
290.6, 209.179, 1
267.831, 287.201, 1
624.828, 276.822, 0
