x, y, value
550.41, 256.962, 0
185.936, 142.069, 0
533.636, 266.551, 0
288.535, 138.23, 1
223.477, 212.391, 1
516.077, 265.219, 0
463.781, 121.494, 1
116.601, 210.798, 0
382.965, 155.101, 1
-2.28603, 113.297, 0
91.1157, 193.295, 1
535.597, 146.599, 1
526.618, 272.108, 0
302.359, 186.915, 0
574.562, 262.404, 1
570.945, 286.49, 0
312.816, 177.025, 0
8.88952, 198.742, 0
538.808, 132.844, 0
180.575, 199.418, 0
485.157, 262.266, 0
384.644, 262.071, 0
432.31, 251.125, 0
66.3733, 142.733, 0
291.879, 157.379, 0
384.219, 262.646, 0
557.908, 268.833, 0
463.82, 120.182, 1
182.573, 180.418, 1
535.345, 146.713, 1
168.405, 176.048, 1
542.267, 273.351, 0
337.935, 136.871, 1
301.457, 187.307, 0
519.373, 276.066, 0
499.384, 287.152, 0
95.1664, 179.55, 1
642.335, 281.852, 0
126.589, 164.739, 0
542.557, 282.208, 0
78.6511, 119.15, 1
543.754, 288.218, 0
539.997, 284.48, 0
544.112, 77.0695, 1
465.58, 116.037, 1
544.645, 117.757, 1
547.135, 143.791, 1
548.313, 97.3803, 1
548.059, 77.0803, 1
567.562, 160.467, 1
544.645, 117.756, 1
484.838, 155.461, 1
97.4237, 165.486, 1
474.586, 292.049, 0
468.619, 306.226, 0
547.912, 83.4181, 1
506.672, 300.664, 0
495.58, 294.957, 0
495.063, 287.121, 0
337.066, 251.287, 0
476.9, 294.11, 0
551.344, 133.731, 0
107.854, 165.531, 0
374.372, 297.089, 0
443.655, 305.793, 0
514.663, 286.743, 0
8.40276, 158.315, 1
459.767, 294.54, 0
495.367, 286.873, 0
504.055, 282.467, 0
496.807, 296.093, 0
438.388, 310.547, 0
581.538, 321.873, 0
250.03, 307.579, 0
495.56, 286.329, 0
441.681, 58.9062, 1
589.13, 102.816, 1
546.604, 119.723, 1
543.667, 76.7036, 1
543.674, 76.7053, 1
595.345, 136.194, 1
589.142, 102.817, 1
594.735, 150.938, 1
592.339, 110.9, 1
592.307, 110.93, 1
595.34, 136.189, 0
582.777, 141.096, 1
512.789, 313.05, 0
581.751, 157.94, 1
583.266, 316.626, 0
462.117, 334.815, 0
579.853, 113.134, 1
523.505, 309.539, 1
248.444, 324.151, 0
454.032, 287.684, 0
576.452, 315.327, 0
594.662, 165.441, 1
516.137, 267.681, 0
564.558, 144.562, 1
614.62, 131.826, 1
521.109, 313.052, 0
61.7816, 209.462, 1
616.601, 144.711, 1
520.634, 322.094, 0
523.513, 309.541, 1
502.714, 126.306, 1
277.224, 302.473, 0
210.597, 273.78, 0
521.629, 300.377, 0
