x, y, value
271.879, 172.806, 1
617.732, 299.984, 0
233.778, 252.288, 1
567.81, 185.044, 1
371.921, 186.879, 1
363.224, 193.437, 1
472.18, 303.189, 0
477.868, 240.306, 1
445.908, 303.522, 0
48.5491, 165.301, 1
64.4278, 165.803, 1
618.858, 307.494, 0
467.612, 296.24, 0
389.472, 278.166, 0
110.305, 199.545, 1
312.676, 239.689, 1
14.2772, 228.493, 1
419.766, 301.644, 0
39.3255, 157.159, 1
413.253, 273.743, 0
447.799, 239.687, 1
56.6289, 177.199, 1
539.861, 307.404, 0
480.784, 302.392, 0
375.389, 239.906, 1
99.0131, 217.824, 1
586.753, 311.182, 0
424.282, 239.419, 1
271.847, 172.809, 1
352.582, 266.402, 0
534.732, 164.701, 1
480.637, 302.73, 0
209.734, 169.872, 0
445.937, 303.606, 0
310.854, 164.63, 1
245.721, 239.644, 1
445.923, 303.531, 0
487.586, 144.552, 0
141.381, 238.155, 0
404.672, 180.735, 1
30.1091, 142.395, 0
116.624, 220.93, 1
559.943, 171.016, 0
580.057, 346.872, 0
324.306, 213.379, 0
608.588, 328.261, 1
593.79, 354.344, 0
334.88, 203.671, 0
37.0622, 227.28, 1
563.417, 155.744, 0
203.672, 226.465, 0
428.371, 300.826, 0
337.129, 309.782, 0
386.01, 301.372, 0
93.4054, 171.52, 0
313.99, 184.105, 0
336.047, 311.541, 0
575.567, 336.031, 0
488.043, 141.857, 1
206.017, 207.448, 1
559.672, 171.131, 1
191.884, 203.172, 1
578.325, 346.978, 0
359.7, 162.926, 1
323.401, 213.774, 1
586.907, 352.884, 1
451.019, 349.991, 0
568.403, 370.213, 0
18.4707, 141.99, 1
120.619, 207.249, 1
620.74, 354.438, 0
151.702, 192.275, 0
542.335, 351.09, 0
105.502, 147.767, 1
579.305, 363.116, 0
565.006, 371.232, 0
578.636, 350.294, 0
568.955, 95.4155, 1
491.1, 134.545, 1
569.727, 135.803, 1
571.681, 168.15, 1
572.59, 121.032, 1
572.624, 97.7805, 1
592.963, 184.776, 1
15.2963, 118.993, 1
569.726, 135.802, 0
507.729, 180.477, 1
123.102, 193.194, 1
427.398, 371.917, 0
406.464, 392.646, 0
572.2, 107.007, 1
496.453, 380.306, 0
408.075, 366.353, 0
498.139, 358.73, 1
298.184, 277.932, 1
409.745, 371.628, 1
575.952, 157.639, 1
133.32, 193.214, 1
260.742, 354.268, 1
283.153, 393.388, 1
522.199, 360.98, 1
38.0832, 187.094, 1
373.481, 358.183, 0
467.146, 351.17, 1
453.959, 343.639, 1
409.963, 370.105, 1
308.949, 385.655, 0
527.333, 439.592, 0
160.673, 381.315, 0
442.999, 341.676, 1
462.339, 83.8041, 1
