x, y, value
401.632, 155.685, 1
381.721, 200.021, 1
336.902, 187.907, 1
388.42, 153.833, 1
510.782, 141.832, 0
582.194, 171.963, 1
445.954, 161.929, 1
330.148, 172.817, 1
400.918, 193.267, 1
290.058, 228.044, 1
456.739, 171.027, 1
349.088, 204.67, 1
171.06, 170.275, 1
325.455, 187.308, 1
500.394, 183.18, 1
484.247, 178.175, 1
169.401, 223.908, 1
582.813, 184.637, 1
122.549, 212.324, 0
499.27, 178.56, 1
288.204, 209.515, 0
169.398, 223.915, 1
419.705, 196.859, 1
445.733, 181.037, 1
250.186, 195.384, 1
337.887, 155.124, 1
161.31, 206.186, 1
153.974, 172.679, 1
484.697, 168.929, 1
123.873, 191.811, 1
471.413, 174.428, 1
171.049, 170.305, 1
204.489, 195.472, 1
518.677, 173.444, 1
549.348, 174.285, 1
497.797, 140.426, 1
257.808, 212.244, 1
186.785, 194.251, 1
580.829, 153.95, 1
459.961, 192.118, 1
149.586, 192.54, 1
458.442, 183.279, 1
171.058, 204.469, 1
530.213, 166.097, 1
544.701, 146.576, 1
282.144, 195.422, 1
526.214, 146.018, 1
474.648, 184.7, 1
191.882, 157.097, 1
197.442, 191.691, 1
243.578, 182.53, 1
411.737, 196.757, 1
187.518, 179.193, 1
422.792, 170.006, 1
458.148, 138.146, 1
179.62, 157.225, 1
422.782, 169.981, 1
421.778, 156.469, 1
443.916, 194.665, 1
527.185, 146.33, 1
547.58, 174.127, 1
356.192, 166.504, 1
410.39, 140.074, 1
400.912, 193.268, 1
567.971, 148.38, 1
149.599, 192.536, 1
169.697, 190.501, 1
428.587, 135.929, 1
481.723, 139.85, 1
284.184, 180.563, 0
130.27, 145.101, 1
388.423, 153.833, 0
197.48, 191.636, 1
349.079, 204.671, 1
202.099, 224.975, 1
320.883, 229.232, 1
244.74, 212.383, 1
403.728, 100.726, 1
515.133, 159.168, 1
377.634, 153.798, 1
360.148, 153.595, 1
513.895, 142.665, 1
348.509, 153.575, 1
434.366, 185.462, 1
501.175, 160.316, 1
464.816, 168.044, 1
171.053, 170.292, 1
269.587, 195.408, 0
554.685, 162.745, 1
160.276, 198.032, 1
201.725, 204.946, 1
518.704, 173.432, 1
293.384, 186.684, 0
202.1, 224.97, 1
526.217, 146.017, 1
181.366, 209.321, 1
239.94, 226.242, 0
379.221, 177.27, 1
547.583, 174.13, 1
327.27, 133.793, 1
239.123, 190.666, 1
486.921, 187.802, 1
204.013, 180.722, 1
130.28, 145.089, 1
445.831, 161.929, 1
195.004, 213.721, 1
546.901, 234.85, 0
506.462, 77.3711, 1
444.672, 141.018, 1
319.056, 169.926, 1
538.367, 158.059, 1
186.764, 194.24, 1
431.877, 153.118, 1
496.125, 66.7782, 1
252.388, 179.196, 1
267.161, 94.5078, 0
478.007, 154.827, 1
519.824, 72.9386, 1
278.031, 160.844, 1
325.465, 161.143, 1
191.878, 168.153, 1
559.515, 235.319, 0
376.569, 230.943, 0
410.12, 175.761, 1
543.394, 76.6877, 1
453.335, 87.1264, 0
320.882, 229.231, 1
282.11, 195.426, 1
218.692, 225.927, 0
560.82, 181.123, 1
261.736, 164.665, 1
148.252, 148.009, 1
515.267, 185.769, 1
407.509, 101.214, 1
421.254, 180.993, 1
260.84, 192.121, 1
220.932, 207.797, 1
215.603, 149.835, 1
263.657, 216.985, 1
152.858, 224.532, 1
236.33, 158.577, 1
169.398, 223.915, 1
279.378, 151.89, 1
460.941, 232.672, 0
364.013, 230.703, 0
202.106, 224.976, 1
388.429, 153.831, 1
483.067, 163.636, 1
520.933, 85.2363, 1
260.874, 180.197, 0
236.302, 158.574, 1
571.856, 178.298, 1
278.347, 94.6247, 0
279.394, 151.89, 1
457.534, 152.949, 1
373.376, 185.752, 1
442.552, 210.337, 1
526.943, 86.8414, 1
328.344, 138.206, 1
489.327, 233.701, 0
381.338, 164.73, 1
180.93, 186.296, 1
236.314, 158.596, 1
514.067, 233.971, 0
606.728, 236.111, 0
451.549, 232.818, 0
362.405, 182.277, 1
207.151, 162.019, 1
430.728, 87.8795, 1
299.71, 141.069, 1
297.521, 162.14, 1
275.174, 240.792, 0
600.339, 180.003, 0
399.165, 178.595, 1
390.405, 185.396, 1
498.209, 234.344, 0
139.039, 185.47, 1
336.609, 229.634, 0
460.759, 232.671, 0
416.531, 231.889, 0
128.046, 203.274, 1
447.267, 232.281, 0
297.464, 162.146, 1
566.936, 159.413, 1
236.291, 158.579, 1
337.888, 155.118, 1
272.778, 228.125, 1
514.45, 141.804, 0
170.131, 224.269, 0
432.946, 173.302, 0
145.956, 206.74, 0
592.661, 166.301, 0
350.767, 203.863, 0
361.723, 194.159, 0
231.915, 214.352, 0
513.152, 141.717, 0
219.251, 195.322, 1
592.389, 166.425, 0
199.623, 191.258, 1
387.854, 154.324, 0
349.97, 204.182, 0
148.789, 193.25, 1
179.659, 179.213, 0
135.933, 135.233, 1
605.203, 93.1275, 1
512.734, 141.589, 0
599.772, 154.453, 0
604.69, 163.533, 1
600.988, 152.178, 1
609.197, 93.1323, 0
626.759, 180.277, 0
599.77, 154.454, 0
539.067, 174.764, 0
606.154, 102.469, 0
608.124, 155.215, 1
506.647, 77.084, 0
651.536, 122.191, 0
601.851, 154.405, 0
605.167, 93.1304, 0
605.167, 93.1301, 0
651.536, 122.19, 0
643.612, 161.203, 0
642.055, 177.842, 1
641.762, 131.097, 1
623.31, 164.618, 1
558.286, 145.01, 0
653.453, 122.173, 1
606.357, 93.1305, 0
511.134, 141.347, 0
608.181, 93.1328, 0
653.469, 122.183, 0
309.286, 186.109, 0
426.022, 196.689, 0
182.054, 166.155, 0
603.208, 93.1223, 1
650.453, 121.905, 0
514.227, 141.114, 1
600.138, 153.756, 1
603.223, 93.1228, 0
295.813, 195.342, 0
626.723, 113.379, 0
531.161, 73.7611, 0
192.932, 182.213, 0
651.35, 122.276, 0
605.112, 93.1355, 0
609.162, 93.1351, 0
292.372, 181.179, 0
388.53, 153.885, 1
327.15, 126.247, 0
550.029, 190.657, 0
409.532, 100.606, 1
253.34, 226.363, 0
604.251, 93.125, 1
651.109, 122.216, 1
393.562, 154.334, 0
296.938, 195.934, 0
601.644, 290.773, 0
618.501, 236.559, 0
652.354, 122.386, 1
512.216, 140.337, 0
652.354, 122.386, 1
605.135, 93.1327, 0
605.135, 93.1328, 1
129.03, 194.368, 0
126.065, 155.559, 0
605.037, 93.1445, 0
515.415, 139.269, 1
605.3, 93.1278, 1
651.568, 122.115, 1
604.099, 93.1347, 1
651.571, 122.119, 1
601.542, 150.23, 1
605.843, 120.542, 1
105.233, 217.437, 1
104.373, 195.015, 0
138.761, 197.531, 1
645.027, 301.127, 0
641.074, 291.539, 1
637.405, 301.66, 0
636.257, 301.216, 0
119.227, 181.913, 1
616.019, 305.375, 0
107.27, 160.927, 1
105.086, 216.59, 1
90.3211, 222.596, 1
531.794, 289.794, 0
106.616, 173.199, 1
625.484, 301.31, 0
301.097, 178.13, 0
84.9374, 211.612, 1
646.897, 300.765, 1
517.003, 135.36, 1
602.355, 93.1186, 1
603.614, 142.998, 1
73.2014, 196.068, 1
60.9514, 156.013, 1
75.6298, 224.301, 1
48.5915, 225.443, 1
602.373, 93.1186, 1
61.5114, 86.3758, 1
61.8531, 72.5772, 1
58.5452, 172.634, 1
57.1615, 115.779, 1
170.479, 225.254, 1
232.693, 204.12, 1
58.5971, 172.599, 1
63.1249, 126.46, 1
388.425, 154.243, 1
61.8456, 53.4628, 1
389.263, 318.803, 0
79.8957, 169.682, 1
57.1309, 115.746, 1
61.0372, 156.053, 1
205.205, 192.728, 1
80.214, 184.839, 1
45.3804, 201.026, 1
63.1213, 126.603, 1
62.9753, 189.741, 1
216.976, 321.111, 0
116.204, 172.788, 1
222.319, 322.541, 0
230.786, 320.124, 0
63.1216, 126.453, 0
504.356, 298.678, 0
533.023, 316.545, 0
119.023, 222.566, 1
