x, y, value
481.532, 145.24, 1
53.2385, 103.635, 1
133.719, 201.593, 1
231.567, 212.865, 1
596.656, 212.772, 1
524.419, 52.384, 1
478.736, 123.739, 1
100.511, 135.571, 1
352.943, 160.692, 1
132.561, 190.206, 1
100.094, 214.952, 1
395.543, 219.98, 1
577.795, 135.068, 1
231.874, 193.943, 1
467.12, 136.679, 1
132.507, 230.229, 1
512.732, 43.1516, 1
297.899, 173.951, 1
283.495, 87.186, 1
77.4, 217.765, 1
514.727, 135.988, 1
61.7136, 137.355, 1
538.558, 46.6138, 1
311.788, 156.228, 1
358.954, 151.527, 1
230.443, 168.748, 1
610.854, 212.367, 1
146.996, 133.631, 1
408.433, 219.449, 1
445.684, 160.815, 1
484.339, 263.847, 0
427.935, 218.814, 1
562.936, 49.4813, 1
471.589, 67.4286, 1
353.614, 221.246, 1
427.812, 295.376, 0
60.8904, 167.263, 1
336.536, 187.847, 1
252.91, 223.692, 1
601.395, 158.064, 1
142.149, 118.373, 1
295.975, 159.698, 1
183.939, 151.893, 1
554.142, 165.694, 1
426.014, 84.0724, 1
468.408, 295.577, 0
52.96, 122.666, 1
457.213, 166.104, 1
302.488, 187.453, 1
256.807, 205.949, 1
247.099, 146.816, 1
299.802, 212.388, 1
190.727, 225.911, 1
270.247, 155.715, 1
325.193, 252.949, 0
207.453, 224.63, 1
312.738, 146.216, 1
513.892, 215.82, 1
142.666, 147.268, 1
456.362, 217.947, 1
237.14, 223.685, 1
421.793, 140.622, 1
520.081, 144.542, 1
532.093, 296.553, 0
539.615, 59.2865, 1
77.7368, 97.0073, 1
539.481, 269.753, 0
532.754, 297.663, 0
307.729, 172.003, 1
270.218, 155.711, 1
551.625, 273.946, 0
613.697, 153.76, 1
299.514, 86.7961, 1
312.749, 146.211, 1
493.493, 135.543, 1
431.282, 298.058, 0
408.706, 173.696, 1
481.139, 195.184, 1
473.761, 300.189, 0
544.818, 60.824, 1
360.539, 128.318, 1
528.772, 215.505, 1
414.553, 152.147, 1
218.164, 187.159, 1
270.233, 155.726, 1
449.291, 301.053, 0
419.454, 286.57, 0
563.143, 214.169, 1
644.724, 211.634, 1
488.288, 216.903, 1
396.835, 171.195, 1
242.073, 161.045, 1
97.8496, 205.04, 1
531.714, 291.463, 0
487.892, 72.478, 1
450.864, 68.6711, 1
583.676, 296.804, 0
159.7, 163.057, 1
335.698, 130.344, 1
331.921, 155.35, 1
538.072, 285.325, 0
276.047, 236.185, 1
642.844, 154.507, 1
434.655, 165.229, 1
425.952, 171.867, 1
417.319, 295.341, 1
590.115, 277.049, 0
546.209, 215.301, 1
354.5, 284.104, 0
119.206, 157.621, 1
133.647, 156.807, 1
532.405, 276.59, 0
374.983, 270.428, 0
325.422, 253.379, 1
177.044, 188.395, 1
373.961, 220.693, 1
90.9085, 219.154, 1
311.789, 299.414, 0
110.188, 150.397, 1
370.115, 259.161, 0
514.08, 215.815, 1
127.429, 168.711, 1
460.865, 304.31, 0
438.604, 297.979, 0
446.463, 218.304, 1
167.445, 206.768, 1
485.739, 279.654, 0
54.8291, 149.377, 1
477.707, 216.751, 1
331.886, 155.355, 1
312.995, 248.844, 0
608.059, 134.356, 1
434.52, 298.474, 0
270.217, 155.712, 0
350.272, 284.072, 0
371.173, 145.037, 1
308.627, 222.855, 1
354.452, 284.116, 0
558.944, 109.076, 1
32.6299, 110.85, 1
208.19, 224.89, 0
38.7601, 234.063, 1
468.729, 156.973, 1
33.3859, 91.4236, 1
45.2463, 197.705, 1
42.0647, 185.082, 0
27.7258, 184.7, 1
35.1516, 166.155, 1
33.3972, 91.4403, 1
100.194, 136.192, 1
41.1982, 234.559, 1
183.64, 209.484, 1
42.4024, 184.974, 1
635.354, 140.167, 1
578.965, 341.941, 0
33.3781, 91.4279, 1
528, 353.612, 0
47.7355, 216.355, 1
24.5337, 200.448, 1
49.8629, 174.412, 1
386.472, 193.95, 0
34.6774, 90.6218, 1
13.061, 186.238, 1
22.0423, 235.298, 1
27.8919, 233.425, 1
11.1677, 111.247, 0
52.4425, 232.606, 1
564.034, 313.159, 0
14.0796, 73.9257, 1
48.2452, 131.471, 1
552.202, 350.211, 0
13.0688, 186.246, 1
33.6962, 214.28, 1
13.3421, 86.3794, 1
397.008, 183.807, 0
111.182, 216.928, 1
638.341, 121.708, 0
266.922, 211.43, 0
354.956, 288.841, 0
11.1651, 111.254, 1
254.554, 311.554, 0
280.312, 297.125, 0
41.8472, 118.682, 1
160.239, 161.867, 1
374.943, 165.333, 0
24.5517, 135.324, 1
240.71, 313.815, 0
11.2198, 111.225, 1
42.0055, 107.734, 1
10.6166, 212.11, 1
561.74, 333.73, 0
